,species,latitude,longitude,nummosquitos,month,day,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,wnvpresent
220,3,42.01743,-87.687769,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
221,3,41.981964,-87.812827,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
222,2,41.944869,-87.832763,6,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
223,3,42.011601,-87.811506,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
224,3,41.94983,-87.698457,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
225,2,41.986921,-87.689778,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
226,3,41.986921,-87.689778,5,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
227,1,41.986921,-87.689778,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
228,2,41.723195,-87.64997,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
229,2,41.868077,-87.666901,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
230,3,41.868077,-87.666901,11,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
231,3,41.869216,-87.627561,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
232,2,41.662014,-87.724608,16,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
233,3,41.662014,-87.724608,12,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
234,4,41.662014,-87.724608,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
235,2,41.953067,-87.776792,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
236,3,41.953067,-87.776792,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
237,4,41.878114,-87.629798,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
238,3,41.958271,-87.702575,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
239,2,41.994469,-87.667736,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
240,3,41.994469,-87.667736,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
241,2,41.916265,-87.800515,5,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
242,3,41.916265,-87.800515,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
243,2,41.846075,-87.716277,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
244,2,41.918705,-87.752329,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
245,2,41.682587,-87.707973,28,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
246,3,41.682587,-87.707973,4,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
247,2,41.948167,-87.730698,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
248,3,41.964242,-87.757639,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
249,3,41.990284,-87.797127,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
250,2,42.008314,-87.777921,4,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
251,3,42.008314,-87.777921,3,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
252,4,41.991429,-87.747113,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
253,2,41.921177,-87.79518,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
254,3,41.921177,-87.79518,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
255,2,41.857402,-87.694991,5,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
256,2,41.868142,-87.696269,4,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
257,3,41.868142,-87.696269,8,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
258,2,41.846283,-87.656913,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
259,2,41.721474,-87.648064,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
260,2,41.869107,-87.696293,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
261,2,41.719059,-87.675088,3,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
262,3,41.719059,-87.675088,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
263,2,41.923738,-87.785288,6,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
264,3,41.923738,-87.785288,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
265,2,41.970248,-87.787992,5,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
266,3,41.970248,-87.787992,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
267,2,42.010412,-87.66214,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
268,2,41.89923,-87.716788,3,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
269,3,41.89923,-87.716788,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
270,2,41.942114,-87.776385,3,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
271,2,41.960616,-87.777189,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
272,2,41.883284,-87.705085,2,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
273,3,41.883284,-87.705085,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
274,2,41.704336,-87.703736,1,7,2,79,53,66,-6,50,58.0,1,420,1931,29.49,30.22,5.9,14,8.1,0
275,2,41.95469,-87.800991,18,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
276,3,41.95469,-87.800991,7,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
277,1,41.95469,-87.800991,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
278,2,41.994991,-87.769279,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
279,2,41.974089,-87.824812,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
280,3,41.974089,-87.824812,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
281,3,41.974089,-87.824812,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
282,2,41.9216,-87.666455,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
283,3,41.9216,-87.666455,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
284,2,41.891118,-87.654491,6,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
285,3,41.891118,-87.654491,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
286,1,41.891118,-87.654491,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
287,2,41.867108,-87.654224,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
288,3,41.867108,-87.654224,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
289,2,41.896282,-87.655232,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
290,3,41.896282,-87.655232,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
291,2,41.921965,-87.632085,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
292,3,41.921965,-87.632085,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
293,2,41.688324,-87.676709,50,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
294,2,41.688324,-87.676709,35,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
295,2,41.688324,-87.676709,50,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
296,2,41.688324,-87.676709,8,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
297,3,41.688324,-87.676709,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
298,3,41.688324,-87.676709,8,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
299,1,41.688324,-87.676709,19,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
300,4,41.688324,-87.676709,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
301,6,41.688324,-87.676709,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
302,2,41.862292,-87.64886,14,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
303,1,41.862292,-87.64886,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
304,2,41.720848,-87.666014,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
305,2,41.731922,-87.677512,22,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
306,3,41.731922,-87.677512,21,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
307,1,41.731922,-87.677512,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
308,3,41.999129,-87.795585,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
309,2,42.01743,-87.687769,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
310,3,42.01743,-87.687769,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
311,4,42.01743,-87.687769,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
312,2,41.981964,-87.812827,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
313,3,41.981964,-87.812827,14,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
314,2,41.944869,-87.832763,8,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
315,3,41.944869,-87.832763,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
316,3,41.944869,-87.832763,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
317,1,41.944869,-87.832763,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
318,2,42.011601,-87.811506,37,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
319,2,42.011601,-87.811506,14,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
320,3,42.011601,-87.811506,8,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
321,3,42.011601,-87.811506,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
322,1,42.011601,-87.811506,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
323,2,41.94983,-87.698457,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
324,2,41.979243,-87.750938,7,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
325,3,41.979243,-87.750938,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
326,2,41.986921,-87.689778,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
327,3,41.986921,-87.689778,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
328,3,41.801498,-87.763416,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
329,2,41.906638,-87.701431,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
330,2,41.723195,-87.64997,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
331,3,41.723195,-87.64997,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
332,2,41.868077,-87.666901,27,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
333,3,41.868077,-87.666901,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
334,2,41.869216,-87.627561,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
335,1,41.869216,-87.627561,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
336,2,41.662014,-87.724608,18,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
337,3,41.662014,-87.724608,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
338,1,41.662014,-87.724608,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
339,2,41.961743,-87.76007,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
340,2,41.953067,-87.776792,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
341,3,41.953067,-87.776792,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
342,2,41.878114,-87.629798,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
343,3,41.878114,-87.629798,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
344,2,41.958271,-87.702575,13,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
345,3,41.958271,-87.702575,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
346,1,41.958271,-87.702575,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
347,2,42.006858,-87.675919,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
348,2,41.916265,-87.800515,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
349,3,41.916265,-87.800515,8,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
350,2,41.682587,-87.707973,50,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
351,2,41.682587,-87.707973,50,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
352,2,41.682587,-87.707973,39,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
353,2,41.682587,-87.707973,50,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
354,3,41.682587,-87.707973,27,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
355,1,41.682587,-87.707973,29,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
356,3,41.725517,-87.614258,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
357,2,41.948167,-87.730698,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
358,3,41.948167,-87.730698,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
359,2,41.953705,-87.733974,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
360,2,41.964242,-87.757639,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
361,2,41.990284,-87.797127,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
362,3,41.990284,-87.797127,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
363,2,42.008314,-87.777921,39,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
364,3,42.008314,-87.777921,14,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
365,1,42.008314,-87.777921,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
366,2,41.921177,-87.79518,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
367,2,41.857402,-87.694991,20,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
368,3,41.857402,-87.694991,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
369,2,41.868142,-87.696269,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
370,1,41.868142,-87.696269,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
371,2,41.721474,-87.648064,15,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
372,2,41.869107,-87.696293,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
373,3,41.869107,-87.696293,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
374,2,41.719059,-87.675088,17,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
375,3,41.719059,-87.675088,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
376,2,41.923738,-87.785288,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
377,3,41.923738,-87.785288,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
378,2,41.970248,-87.787992,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
379,3,41.970248,-87.787992,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
380,2,41.89923,-87.716788,6,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
381,3,41.89923,-87.716788,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
382,1,41.89923,-87.716788,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
383,2,41.692555,-87.598865,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
384,3,41.692555,-87.598865,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
385,1,41.692555,-87.598865,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
386,2,41.903002,-87.688267,16,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
387,1,41.903002,-87.688267,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
388,2,41.962728,-87.748367,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
389,2,41.836644,-87.677737,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
390,2,41.837085,-87.729384,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
391,2,41.911824,-87.726737,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
392,2,41.823065,-87.678378,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
393,1,41.823065,-87.678378,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
394,2,41.801179,-87.679447,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
395,1,41.801179,-87.679447,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
396,1,41.800737,-87.71188,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
397,2,41.778297,-87.752411,22,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
398,1,41.778297,-87.752411,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
399,6,41.778297,-87.752411,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
400,2,41.77166,-87.703047,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
401,2,41.759346,-87.745602,9,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
402,2,41.768388,-87.678649,10,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
403,3,41.768388,-87.678649,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
404,3,41.768388,-87.678649,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
405,2,41.797616,-87.797894,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
406,2,41.781416,-87.776532,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
407,2,41.773215,-87.60088,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
408,3,41.773215,-87.60088,3,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
409,3,41.822536,-87.666343,11,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
410,4,41.799282,-87.585487,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
411,3,41.794781,-87.615989,18,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
412,3,41.778748,-87.586427,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
413,2,41.766202,-87.562889,6,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
414,3,41.766202,-87.562889,6,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
415,2,41.754676,-87.612922,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
416,3,41.754676,-87.612922,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
417,2,41.821582,-87.627796,11,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
418,3,41.821582,-87.627796,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
419,2,41.803423,-87.642984,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
420,3,41.803423,-87.642984,4,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
421,1,41.803423,-87.642984,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
422,2,41.754292,-87.590773,2,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
423,3,41.754292,-87.590773,7,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
424,2,41.798697,-87.736812,5,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
425,3,41.798697,-87.736812,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
426,2,41.776156,-87.778927,1,7,11,77,62,70,-3,51,59.0,5,426,1928,29.23,29.93,8.8,30,10.9,0
427,2,41.95469,-87.800991,7,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
428,3,41.95469,-87.800991,2,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
429,1,41.95469,-87.800991,4,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
430,3,41.994991,-87.769279,3,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
431,1,41.994991,-87.769279,3,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
432,3,41.974089,-87.824812,1,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
433,1,41.974089,-87.824812,4,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
434,2,41.9216,-87.666455,12,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
435,1,41.9216,-87.666455,4,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
436,2,41.891118,-87.654491,29,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
437,2,41.891118,-87.654491,1,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
438,3,41.891118,-87.654491,8,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
439,1,41.891118,-87.654491,34,7,18,85,69,77,3,68,71.0,12,432,1924,29.11,29.84,9.1,24,10.1,0
